order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,month,profit_margin
ES-2013-4834847,2013-04-09,2013-10-09,Standard Class,Jill Fjeld,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-AR-10001110,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",64.0,2,0.0,24.42,11.15,Low,2013.0,4,38.15625
ZA-2013-8130,2013-04-09,2013-10-09,Standard Class,Joe Kamberova,Consumer,Lusaka,Zambia,Africa,Africa,OFF-GRE-10004054,Office Supplies,Paper,"Green Bar Memo Slips, Multicolor",110.0,6,0.0,39.6,10.67,Medium,2013.0,4,36.0
IN-2013-42871,2013-04-09,2013-09-09,Standard Class,Sheri Gordon,Consumer,Shanxi,China,APAC,North Asia,FUR-CH-10004826,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",251.0,3,0.0,122.94,10.29,Medium,2013.0,4,48.9800796812749
TU-2013-5470,2013-04-09,2013-06-09,First Class,Phillip Flathmann,Consumer,Istanbul,Turkey,EMEA,EMEA,OFF-SAN-10004339,Office Supplies,Art,"Sanford Highlighters, Water Color",30.0,4,0.6,-18.192,9.33,Critical,2013.0,4,-60.64000000000001
ZA-2013-8130,2013-04-09,2013-10-09,Standard Class,Joe Kamberova,Consumer,Lusaka,Zambia,Africa,Africa,OFF-TEN-10004194,Office Supplies,Storage,"Tenex File Cart, Single Width",135.0,1,0.0,63.24,8.74,Medium,2013.0,4,46.84444444444444
US-2013-104815,2013-04-09,2013-08-09,Standard Class,Rob Beeghly,Consumer,Illinois,United States,US,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",199.0,4,0.3,0.0,8.15,Medium,2013.0,4,0.0
ID-2013-12442,2013-04-09,2013-06-09,Second Class,Seth Vernon,Consumer,Seoul,South Korea,APAC,North Asia,OFF-LA-10004918,Office Supplies,Labels,"Harbour Creations Round Labels, Alphabetical",30.0,9,0.5,-23.895,7.97,Critical,2013.0,4,-79.65
CA-2013-132143,2013-04-09,2013-06-09,First Class,Filia McAdams,Corporate,Connecticut,United States,US,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",48.0,7,0.0,22.1536,7.63,Medium,2013.0,4,46.153333333333336
ES-2013-1128924,2013-04-09,2013-08-09,Standard Class,Mike Vittorini,Consumer,Berlin,Germany,EU,Central,TEC-AC-10001187,Technology,Accessories,"Memorex Keyboard, USB",386.0,6,0.1,-25.83,7.26,High,2013.0,4,-6.691709844559584
TU-2013-5470,2013-04-09,2013-06-09,First Class,Phillip Flathmann,Consumer,Istanbul,Turkey,EMEA,EMEA,TEC-EPS-10001323,Technology,Machines,"Epson Calculator, Wireless",37.0,2,0.6,-9.312,6.79,Critical,2013.0,4,-25.167567567567566
US-2013-100566,2013-04-09,2013-10-09,Standard Class,Julie Kriz,Home Office,Illinois,United States,US,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",84.0,3,0.6,-90.2484,6.65,Medium,2013.0,4,-107.43857142857142
ES-2013-5623189,2013-04-09,2013-06-09,Second Class,Bill Eplett,Home Office,Antwerp,Belgium,EU,Central,OFF-SU-10000429,Office Supplies,Supplies,"Elite Ruler, Easy Grip",31.0,2,0.0,2.1,5.75,High,2013.0,4,6.774193548387098
MX-2013-133459,2013-04-09,2013-08-09,Standard Class,Cindy Chapman,Consumer,Alagoas,Brazil,LATAM,South,OFF-EN-10004989,Office Supplies,Envelopes,"Cameo Manila Envelope, Set of 50",54.0,3,0.0,3.78,5.11,Medium,2013.0,4,6.999999999999999
ZA-2013-4500,2013-04-09,2013-08-09,Standard Class,Herbert Flentye,Consumer,Northern,Zambia,Africa,Africa,OFF-STI-10003234,Office Supplies,Supplies,"Stiletto Trimmer, Steel",84.0,2,0.0,28.62,5.0,Medium,2013.0,4,34.07142857142858
EG-2013-9300,2013-04-09,2013-08-09,Second Class,Michael Paige,Corporate,Al Bahr Al Ahmar,Egypt,Africa,Africa,OFF-ELD-10002578,Office Supplies,Storage,"Eldon Box, Single Width",62.0,6,0.0,17.82,4.8,Medium,2013.0,4,28.741935483870968
CA-2013-153185,2013-04-09,2013-09-09,Standard Class,Matt Hagelstein,Corporate,Ohio,United States,US,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",31.0,6,0.2,11.223,4.62,High,2013.0,4,36.20322580645162
MX-2013-128468,2013-04-09,2013-09-09,Standard Class,Nora Preis,Consumer,Sonora,Mexico,LATAM,North,OFF-BI-10000423,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",41.0,2,0.0,4.44,4.22,Medium,2013.0,4,10.829268292682928
ID-2013-12442,2013-04-09,2013-06-09,Second Class,Seth Vernon,Consumer,Seoul,South Korea,APAC,North Asia,FUR-FU-10000628,Furniture,Furnishings,"Rubbermaid Light Bulb, Black",15.0,1,0.2,4.512,4.21,Critical,2013.0,4,30.079999999999995
ES-2013-5623189,2013-04-09,2013-06-09,Second Class,Bill Eplett,Home Office,Antwerp,Belgium,EU,Central,OFF-BI-10000308,Office Supplies,Binders,"Cardinal Binder Covers, Durable",27.0,2,0.0,8.64,4.09,High,2013.0,4,32.0
TU-2013-5470,2013-04-09,2013-06-09,First Class,Phillip Flathmann,Consumer,Istanbul,Turkey,EMEA,EMEA,OFF-HAM-10002455,Office Supplies,Appliances,"Hamilton Beach Toaster, Red",23.0,1,0.6,-32.226,3.28,Critical,2013.0,4,-140.11304347826086
CA-2013-163986,2013-04-09,2013-11-09,Standard Class,Jennifer Jackson,Consumer,Wisconsin,United States,US,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,55.0,5,0.0,14.17,3.16,Medium,2013.0,4,25.763636363636362
US-2013-135895,2013-04-09,2013-04-09,Same Day,Ricardo Sperren,Corporate,Pernambuco,Brazil,LATAM,South,TEC-AC-10004812,Technology,Accessories,"SanDisk Mouse, Erganomic",19.0,2,0.6,-15.416,3.11,Medium,2013.0,4,-81.13684210526316
ZA-2013-4500,2013-04-09,2013-08-09,Standard Class,Herbert Flentye,Consumer,Northern,Zambia,Africa,Africa,TEC-MEM-10000178,Technology,Accessories,"Memorex Keyboard, Programmable",73.0,1,0.0,30.57,3.08,Medium,2013.0,4,41.87671232876713
TU-2013-5470,2013-04-09,2013-06-09,First Class,Phillip Flathmann,Consumer,Istanbul,Turkey,EMEA,EMEA,OFF-HAM-10001387,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Black",17.0,1,0.6,-24.414,3.03,Critical,2013.0,4,-143.61176470588236
IT-2013-5672839,2013-04-09,2013-09-09,Standard Class,Giulietta Baptist,Consumer,Veneto,Italy,EU,South,OFF-ST-10002151,Office Supplies,Storage,"Eldon Box, Blue",37.0,6,0.4,-8.784,2.57,Medium,2013.0,4,-23.740540540540543
US-2013-147711,2013-04-09,2013-09-09,Second Class,Herbert Flentye,Consumer,Maryland,United States,US,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,58.0,8,0.0,27.4856,2.16,Medium,2013.0,4,47.38896551724138
NI-2013-2540,2013-04-09,2013-09-09,Standard Class,Saphhira Shifley,Corporate,Lagos,Nigeria,Africa,Africa,FUR-SAU-10002540,Furniture,Bookcases,"Sauder Stackable Bookrack, Traditional",44.0,1,0.7,-80.466,1.71,Medium,2013.0,4,-182.87727272727273
US-2013-147711,2013-04-09,2013-09-09,Second Class,Herbert Flentye,Consumer,Maryland,United States,US,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",15.0,2,0.0,4.2804,1.12,Medium,2013.0,4,28.536
US-2013-147711,2013-04-09,2013-09-09,Second Class,Herbert Flentye,Consumer,Maryland,United States,US,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,13.0,2,0.0,5.8696,0.99,Medium,2013.0,4,45.150769230769235
CA-2013-159737,2013-04-09,2013-10-09,Standard Class,Carlos Soltero,Consumer,Illinois,United States,US,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",9.0,3,0.8,-14.9736,0.64,Medium,2013.0,4,-166.37333333333333
ZA-2013-8130,2013-04-09,2013-10-09,Standard Class,Joe Kamberova,Consumer,Lusaka,Zambia,Africa,Africa,OFF-STO-10001671,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",8.0,1,0.0,2.82,0.6,Medium,2013.0,4,35.25
HU-2013-8690,2013-04-09,2013-04-09,Same Day,Mick Brown,Consumer,Budapest,Hungary,EMEA,EMEA,OFF-STA-10001895,Office Supplies,Art,"Stanley Pens, Easy-Erase",21.0,2,0.0,9.06,0.44,High,2013.0,4,43.142857142857146
NI-2013-2540,2013-04-09,2013-09-09,Standard Class,Saphhira Shifley,Corporate,Lagos,Nigeria,Africa,Africa,OFF-HAR-10000501,Office Supplies,Labels,"Harbour Creations File Folder Labels, Laser Printer Compatible",5.0,2,0.7,-6.822,0.42,Medium,2013.0,4,-136.44
IT-2013-1350483,2013-05-09,2013-07-09,Second Class,Sean Braxton,Corporate,Veneto,Italy,EU,South,TEC-CO-10003800,Technology,Copiers,"Hewlett Wireless Fax, Color",,7,0.0,534.24,483.04,High,2013.0,5,
CA-2013-129630,2013-05-09,2013-05-09,Same Day,Ionia McGrath,Consumer,California,United States,US,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,,5,0.2,944.9865,253.33,High,2013.0,5,
IT-2013-1961543,2013-05-09,2013-11-09,Standard Class,Brian Derr,Consumer,England,United Kingdom,EU,North,FUR-BO-10003738,Furniture,Bookcases,"Dania Library with Doors, Mobile",,4,0.0,335.64,103.86,Medium,2013.0,5,
ES-2013-2754415,2013-05-09,2013-07-09,First Class,Jasper Cacioppo,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-AR-10004519,Office Supplies,Art,"Boston Canvas, Fluorescent",494.0,9,0.0,88.83,93.6,High,2013.0,5,17.981781376518217
IN-2013-20940,2013-05-09,2013-09-09,Standard Class,Karen Daniels,Consumer,Phnom Penh,Cambodia,APAC,Southeast Asia,OFF-AP-10000004,Office Supplies,Appliances,"Cuisinart Stove, Silver",,2,0.0,366.54,72.55,Medium,2013.0,5,
IN-2013-70948,2013-05-09,2013-09-09,Standard Class,Pauline Johnson,Consumer,Northern Territory,Australia,APAC,Oceania,TEC-CO-10000786,Technology,Copiers,"Canon Fax Machine, Color",576.0,2,0.1,57.534,67.6,High,2013.0,5,9.988541666666666
ID-2013-23971,2013-05-09,2013-10-09,Second Class,Matt Connell,Corporate,Queensland,Australia,APAC,Oceania,FUR-BO-10001342,Furniture,Bookcases,"Safco Corner Shelving, Metal",804.0,6,0.1,-89.352,61.92,Medium,2013.0,5,-11.113432835820896
CA-2013-168774,2013-05-09,2013-10-09,Standard Class,Roy Phan,Corporate,Minnesota,United States,US,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.0,3,0.0,160.623,54.57,High,2013.0,5,30.022990654205607
IN-2013-70948,2013-05-09,2013-09-09,Standard Class,Pauline Johnson,Consumer,Northern Territory,Australia,APAC,Oceania,TEC-AC-10003413,Technology,Accessories,"Logitech Router, Programmable",448.0,2,0.1,129.336,52.32,High,2013.0,5,28.869642857142857
ES-2013-3166498,2013-05-09,2013-07-09,Second Class,Randy Ferguson,Corporate,Ile-de-France,France,EU,Central,OFF-BI-10001984,Office Supplies,Binders,"Ibico Binding Machine, Economy",154.0,3,0.0,13.86,47.81,Critical,2013.0,5,9.0
IN-2013-73825,2013-05-09,2013-11-09,Standard Class,Kelly Williams,Consumer,New South Wales,Australia,APAC,Oceania,FUR-BO-10000670,Furniture,Bookcases,"Dania Corner Shelving, Metal",875.0,8,0.1,311.016,39.43,Medium,2013.0,5,35.54468571428572
ES-2013-3378994,2013-05-09,2013-11-09,Standard Class,John Huston,Consumer,Berlin,Germany,EU,Central,OFF-ST-10002539,Office Supplies,Storage,"Fellowes Shelving, Single Width",324.0,7,0.2,24.192,35.75,Low,2013.0,5,7.466666666666668
ES-2013-2754415,2013-05-09,2013-07-09,First Class,Jasper Cacioppo,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-ST-10000643,Office Supplies,Storage,"Eldon Trays, Industrial",218.0,5,0.1,89.625,32.74,High,2013.0,5,41.112385321100916
ES-2013-5716863,2013-05-09,2013-10-09,Standard Class,Harry Greene,Consumer,Upper Normandy,France,EU,Central,TEC-PH-10003055,Technology,Phones,"Apple Audio Dock, Cordless",721.0,5,0.15,33.945,28.76,Medium,2013.0,5,4.708044382801664
ES-2013-2754415,2013-05-09,2013-07-09,First Class,Jasper Cacioppo,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-AR-10002165,Office Supplies,Art,"Boston Sketch Pad, Fluorescent",150.0,3,0.0,0.0,26.19,High,2013.0,5,0.0
ES-2013-5716863,2013-05-09,2013-10-09,Standard Class,Harry Greene,Consumer,Upper Normandy,France,EU,Central,TEC-MA-10000161,Technology,Machines,"Konica Receipt Printer, Durable",312.0,3,0.15,51.3135,21.9,Medium,2013.0,5,16.446634615384614
CA-2013-131205,2013-05-09,2013-09-09,Standard Class,Anna Andreadi,Consumer,Kentucky,United States,US,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,114.0,6,0.0,54.6912,20.35,High,2013.0,5,47.974736842105266
IT-2013-1961543,2013-05-09,2013-11-09,Standard Class,Brian Derr,Consumer,England,United Kingdom,EU,North,OFF-AP-10001266,Office Supplies,Appliances,"Hoover Toaster, Black",249.0,3,0.0,112.14,20.01,Medium,2013.0,5,45.036144578313255
CA-2013-142524,2013-05-09,2013-09-09,Standard Class,Mick Brown,Consumer,Missouri,United States,US,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,280.0,5,0.0,67.188,19.78,Medium,2013.0,5,23.995714285714286
CA-2013-149783,2013-05-09,2013-08-09,Second Class,Delfina Latchford,Consumer,Tennessee,United States,US,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.0,2,0.2,8.7168,17.92,Critical,2013.0,5,10.019310344827586
ES-2013-5716863,2013-05-09,2013-10-09,Standard Class,Harry Greene,Consumer,Upper Normandy,France,EU,Central,OFF-PA-10004034,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",187.0,9,0.0,76.68,14.26,Medium,2013.0,5,41.00534759358289
CA-2013-131205,2013-05-09,2013-09-09,Standard Class,Anna Andreadi,Consumer,Kentucky,United States,US,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,130.0,4,0.0,5.1968,13.23,High,2013.0,5,3.9975384615384613
IN-2013-73825,2013-05-09,2013-11-09,Standard Class,Kelly Williams,Consumer,New South Wales,Australia,APAC,Oceania,OFF-EN-10000968,Office Supplies,Envelopes,"Kraft Mailers, Recycled",164.0,5,0.1,5.325,12.48,Medium,2013.0,5,3.2469512195121952
RS-2013-7230,2013-05-09,2013-08-09,First Class,Jenna Caffey,Consumer,Chelyabinsk,Russia,EMEA,EMEA,OFF-ACC-10000798,Office Supplies,Binders,"Acco Hole Reinforcements, Economy",27.0,4,0.0,2.28,12.37,Critical,2013.0,5,8.444444444444443
IT-2013-3191975,2013-05-09,2013-10-09,Standard Class,Alan Hwang,Consumer,Thuringia,Germany,EU,Central,TEC-AC-10004508,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",166.0,3,0.0,26.55,11.39,Medium,2013.0,5,15.993975903614457
MX-2013-133585,2013-05-09,2013-09-09,Standard Class,Brad Thomas,Home Office,Antioquia,Colombia,LATAM,South,OFF-PA-10000915,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",88.0,5,0.0,11.4,10.87,High,2013.0,5,12.954545454545455
ES-2013-2754415,2013-05-09,2013-07-09,First Class,Jasper Cacioppo,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-FA-10003505,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal",71.0,5,0.0,14.1,9.92,High,2013.0,5,19.859154929577464
MX-2013-139661,2013-05-09,2013-05-09,Same Day,Skye Norling,Home Office,Francisco Morazán,Honduras,LATAM,Central,TEC-PH-10000960,Technology,Phones,"Samsung Headset, with Caller ID",29.0,1,0.4,-11.72,9.32,High,2013.0,5,-40.41379310344828
IT-2013-1350483,2013-05-09,2013-07-09,Second Class,Sean Braxton,Corporate,Veneto,Italy,EU,South,OFF-ST-10002539,Office Supplies,Storage,"Fellowes Shelving, Single Width",69.0,2,0.4,-16.236,9.2,High,2013.0,5,-23.530434782608697
MX-2013-139661,2013-05-09,2013-05-09,Same Day,Skye Norling,Home Office,Francisco Morazán,Honduras,LATAM,Central,OFF-EN-10004899,Office Supplies,Envelopes,"Jiffy Mailers, Recycled",43.0,3,0.4,-5.796,9.09,High,2013.0,5,-13.479069767441862
ES-2013-5716863,2013-05-09,2013-10-09,Standard Class,Harry Greene,Consumer,Upper Normandy,France,EU,Central,FUR-CH-10001674,Furniture,Chairs,"Office Star Chairmat, Adjustable",184.0,3,0.1,59.427,8.61,Medium,2013.0,5,32.29728260869565
MX-2013-139759,2013-05-09,2013-12-09,Standard Class,Ann Chong,Corporate,Nuevo León,Mexico,LATAM,North,FUR-CH-10004219,Furniture,Chairs,"Office Star Bag Chairs, Red",59.0,2,0.2,3.696,8.39,Low,2013.0,5,6.264406779661018
GG-2013-6700,2013-05-09,2013-11-09,Standard Class,Justin Ellison,Corporate,Tbilisi,Georgia,EMEA,EMEA,OFF-STA-10003803,Office Supplies,Art,"Stanley Highlighters, Fluorescent",64.0,4,0.0,23.52,8.05,Medium,2013.0,5,36.75
MX-2013-139661,2013-05-09,2013-05-09,Same Day,Skye Norling,Home Office,Francisco Morazán,Honduras,LATAM,Central,OFF-PA-10004385,Office Supplies,Paper,"Eaton Parchment Paper, Premium",38.0,7,0.4,-5.124,7.74,High,2013.0,5,-13.484210526315788
CA-2013-123120,2013-05-09,2013-09-09,Standard Class,Christina VanderZanden,Consumer,New York,United States,US,East,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",64.0,1,0.0,24.9366,7.12,Medium,2013.0,5,38.9634375
CA-2013-149783,2013-05-09,2013-08-09,Second Class,Delfina Latchford,Consumer,Tennessee,United States,US,South,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,32.0,2,0.2,8.3328,6.98,Critical,2013.0,5,26.040000000000003
ES-2013-5716863,2013-05-09,2013-10-09,Standard Class,Harry Greene,Consumer,Upper Normandy,France,EU,Central,OFF-SU-10004650,Office Supplies,Supplies,"Acme Scissors, High Speed",76.0,3,0.0,6.84,6.74,Medium,2013.0,5,9.0
IZ-2013-9500,2013-05-09,2013-12-09,Standard Class,Elizabeth Moffitt,Corporate,Baghdad,Iraq,EMEA,EMEA,OFF-STI-10000388,Office Supplies,Supplies,"Stiletto Scissors, Serrated",81.0,4,0.0,26.76,6.63,Medium,2013.0,5,33.03703703703704
IT-2013-4389315,2013-05-09,2013-09-09,Standard Class,Denny Blanton,Consumer,England,United Kingdom,EU,North,FUR-FU-10000267,Furniture,Furnishings,"Advantus Clock, Durable",68.0,2,0.3,-23.292,6.44,Medium,2013.0,5,-34.25294117647059
CA-2013-117604,2013-05-09,2013-10-09,Standard Class,Jeremy Pistek,Consumer,Arkansas,United States,US,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,240.0,5,0.0,114.96,6.04,Medium,2013.0,5,47.9
MX-2013-168781,2013-05-09,2013-12-09,Standard Class,Anthony Garverick,Home Office,San Salvador,El Salvador,LATAM,Central,OFF-ST-10004660,Office Supplies,Storage,"Fellowes Box, Single Width",105.0,8,0.0,8.32,6.04,Medium,2013.0,5,7.923809523809525
MX-2013-168781,2013-05-09,2013-12-09,Standard Class,Anthony Garverick,Home Office,San Salvador,El Salvador,LATAM,Central,OFF-AR-10001061,Office Supplies,Art,"Stanley Sketch Pad, Water Color",127.0,4,0.0,60.88,5.58,Medium,2013.0,5,47.937007874015755
ES-2013-3830070,2013-05-09,2013-08-09,First Class,Paul MacIntyre,Consumer,Cork,Ireland,EU,North,OFF-ST-10004097,Office Supplies,Storage,"Tenex Box, Wire Frame",23.0,3,0.5,-1.935,5.29,Medium,2013.0,5,-8.413043478260871
MX-2013-114020,2013-05-09,2013-10-09,Standard Class,Paul Van Hugh,Home Office,Santiago de Cuba,Cuba,LATAM,Caribbean,FUR-CH-10003354,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",120.0,1,0.0,34.82,5.27,Medium,2013.0,5,29.01666666666667
IZ-2013-9500,2013-05-09,2013-12-09,Standard Class,Elizabeth Moffitt,Corporate,Baghdad,Iraq,EMEA,EMEA,OFF-HOO-10001448,Office Supplies,Appliances,"Hoover Blender, White",98.0,1,0.0,0.96,4.91,Medium,2013.0,5,0.9795918367346939
MX-2013-131660,2013-05-09,2013-11-09,Standard Class,Benjamin Farhat,Home Office,Panama,Panama,LATAM,Central,TEC-AC-10003927,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",93.0,4,0.4,4.576,4.79,Medium,2013.0,5,4.920430107526881
US-2013-155264,2013-05-09,2013-12-09,Standard Class,Anthony Garverick,Home Office,Bahia,Brazil,LATAM,South,OFF-AR-10001029,Office Supplies,Art,"Stanley Sketch Pad, Water Color",51.0,4,0.6,-15.296,4.51,Medium,2013.0,5,-29.992156862745095
CA-2013-123120,2013-05-09,2013-09-09,Standard Class,Christina VanderZanden,Consumer,New York,United States,US,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,61.0,5,0.2,20.4525,4.46,Medium,2013.0,5,33.528688524590166
EG-2013-8680,2013-05-09,2013-10-09,Standard Class,Arthur Wiediger,Home Office,Al Iskandariyah,Egypt,Africa,Africa,OFF-SME-10004256,Office Supplies,Labels,"Smead Removable Labels, Adjustable",44.0,4,0.0,16.92,4.17,High,2013.0,5,38.45454545454546
CA-2013-131205,2013-05-09,2013-09-09,Standard Class,Anna Andreadi,Consumer,Kentucky,United States,US,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,43.0,3,0.0,16.614,4.14,High,2013.0,5,38.63720930232558
US-2013-155264,2013-05-09,2013-12-09,Standard Class,Anthony Garverick,Home Office,Bahia,Brazil,LATAM,South,OFF-ST-10000711,Office Supplies,Storage,"Fellowes Box, Single Width",42.0,8,0.6,-54.752,3.61,Medium,2013.0,5,-130.36190476190478
CA-2013-149783,2013-05-09,2013-08-09,Second Class,Delfina Latchford,Consumer,Tennessee,United States,US,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.0,3,0.2,4.1148,3.37,Critical,2013.0,5,34.29
EG-2013-8680,2013-05-09,2013-10-09,Standard Class,Arthur Wiediger,Home Office,Al Iskandariyah,Egypt,Africa,Africa,FUR-DEF-10002774,Furniture,Furnishings,"Deflect-O Clock, Durable",47.0,1,0.0,15.12,3.33,High,2013.0,5,32.170212765957444
MX-2013-139661,2013-05-09,2013-05-09,Same Day,Skye Norling,Home Office,Francisco Morazán,Honduras,LATAM,Central,OFF-EN-10002674,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Set of 50",133.0,7,0.4,-4.536,2.8,High,2013.0,5,-3.4105263157894736
MX-2013-139759,2013-05-09,2013-12-09,Standard Class,Ann Chong,Corporate,Nuevo León,Mexico,LATAM,North,OFF-FA-10000300,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",15.0,2,0.0,4.56,2.72,Low,2013.0,5,30.4
CA-2013-129630,2013-05-09,2013-05-09,Same Day,Ionia McGrath,Consumer,California,United States,US,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.0,3,0.0,8.7372,2.69,High,2013.0,5,36.405
IN-2013-20940,2013-05-09,2013-09-09,Standard Class,Karen Daniels,Consumer,Phnom Penh,Cambodia,APAC,Southeast Asia,OFF-FA-10002481,Office Supplies,Fasteners,"OIC Rubber Bands, 12 Pack",50.0,3,0.0,1.44,2.6,Medium,2013.0,5,2.88
